Selected GPU: cuda:0
Loading ImageNet dataset...
Number of classes:              1000
Original train size:            1281167
Original validation size:       50000
Using 128116 train samples  (10.0%)
Using 2500   val samples    (5.0%)
Sample image saved to /home/vd0034/shallow_learning/scripts/sample_train.png
Sample image saved to /home/vd0034/shallow_learning/scripts/sample_val.png
Total trainable parameters: 5,464,040

=== Epoch 1/1000 ===
/home/vd0034/shallow_learning/.venv/lib/python3.12/site-packages/PIL/TiffImagePlugin.py:949: UserWarning: Corrupt EXIF data.  Expecting to read 2 bytes but only got 0. 
  warnings.warn(str(msg))
  Batch [630/1001] Loss: 2.5743  Batch Acc: 0.4219
  Batch [640/1001] Loss: 3.3223  Batch Acc: 0.3203
  Batch [650/1001] Loss: 3.1484  Batch Acc: 0.3672
  Batch [660/1001] Loss: 2.9141  Batch Acc: 0.3594
  Batch [670/1001] Loss: 2.8056  Batch Acc: 0.4375
  Batch [680/1001] Loss: 3.0152  Batch Acc: 0.3750
  Batch [690/1001] Loss: 2.8890  Batch Acc: 0.3438
  Batch [700/1001] Loss: 3.4758  Batch Acc: 0.3047
  Batch [710/1001] Loss: 3.1959  Batch Acc: 0.3281
  Batch [720/1001] Loss: 2.9351  Batch Acc: 0.3750
  Batch [730/1001] Loss: 2.9880  Batch Acc: 0.3672
  Batch [740/1001] Loss: 2.7210  Batch Acc: 0.3984
  Batch [750/1001] Loss: 3.2091  Batch Acc: 0.2891
  Batch [760/1001] Loss: 2.7090  Batch Acc: 0.4062
  Batch [770/1001] Loss: 3.0709  Batch Acc: 0.3672
  Batch [780/1001] Loss: 3.3427  Batch Acc: 0.2500
  Batch [790/1001] Loss: 3.4411  Batch Acc: 0.2969
  Batch [800/1001] Loss: 3.1928  Batch Acc: 0.3438
  Batch [810/1001] Loss: 2.9790  Batch Acc: 0.3828
  Batch [820/1001] Loss: 2.8583  Batch Acc: 0.3672
  Batch [830/1001] Loss: 3.2842  Batch Acc: 0.2969
  Batch [840/1001] Loss: 3.2512  Batch Acc: 0.3203
  Batch [850/1001] Loss: 3.0320  Batch Acc: 0.3359
  Batch [860/1001] Loss: 3.0915  Batch Acc: 0.3203
  Batch [870/1001] Loss: 3.0712  Batch Acc: 0.3438
  Batch [880/1001] Loss: 2.9030  Batch Acc: 0.3203
  Batch [890/1001] Loss: 2.7743  Batch Acc: 0.3672
  Batch [900/1001] Loss: 2.7290  Batch Acc: 0.4375
  Batch [910/1001] Loss: 3.2111  Batch Acc: 0.3516
  Batch [920/1001] Loss: 2.8487  Batch Acc: 0.3984
  Batch [930/1001] Loss: 3.1088  Batch Acc: 0.3906
  Batch [940/1001] Loss: 2.9605  Batch Acc: 0.4062
  Batch [950/1001] Loss: 3.1253  Batch Acc: 0.3359
  Batch [960/1001] Loss: 3.3726  Batch Acc: 0.3125
  Batch [970/1001] Loss: 3.1766  Batch Acc: 0.3594
  Batch [980/1001] Loss: 3.0343  Batch Acc: 0.3750
  Batch [990/1001] Loss: 2.8731  Batch Acc: 0.3672
  Batch [1000/1001] Loss: 3.2884  Batch Acc: 0.3203
  >> Epoch 268 Summary — Loss: 3.0067  Train Acc: 0.3539  Val Acc: 0.3480

=== Epoch 269/1000 ===
/home/vd0034/shallow_learning/.venv/lib/python3.12/site-packages/PIL/TiffImagePlugin.py:949: UserWarning: Corrupt EXIF data.  Expecting to read 2 bytes but only got 0. 
  warnings.warn(str(msg))
  Batch [10/1001] Loss: 2.8418  Batch Acc: 0.3516
  Batch [20/1001] Loss: 3.2033  Batch Acc: 0.3594
  Batch [30/1001] Loss: 3.0289  Batch Acc: 0.3516
  Batch [40/1001] Loss: 2.8339  Batch Acc: 0.3438
  Batch [50/1001] Loss: 3.0039  Batch Acc: 0.3516
  Batch [60/1001] Loss: 2.9953  Batch Acc: 0.3438
  Batch [70/1001] Loss: 3.2500  Batch Acc: 0.3516
  Batch [80/1001] Loss: 2.9716  Batch Acc: 0.3281
  Batch [90/1001] Loss: 2.9702  Batch Acc: 0.2891
  Batch [100/1001] Loss: 2.9247  Batch Acc: 0.3906
  Batch [110/1001] Loss: 3.0102  Batch Acc: 0.3672
  Batch [120/1001] Loss: 2.8056  Batch Acc: 0.3516
  Batch [130/1001] Loss: 3.0255  Batch Acc: 0.3906
  Batch [140/1001] Loss: 2.7253  Batch Acc: 0.3906
  Batch [150/1001] Loss: 2.7650  Batch Acc: 0.3828
  Batch [160/1001] Loss: 3.2034  Batch Acc: 0.3750
  Batch [170/1001] Loss: 3.0158  Batch Acc: 0.3750
  Batch [180/1001] Loss: 2.8884  Batch Acc: 0.3359
  Batch [190/1001] Loss: 2.6573  Batch Acc: 0.4219
  Batch [200/1001] Loss: 3.0524  Batch Acc: 0.3750
  Batch [210/1001] Loss: 2.8569  Batch Acc: 0.3516
  Batch [220/1001] Loss: 2.6067  Batch Acc: 0.4141
  Batch [230/1001] Loss: 3.4081  Batch Acc: 0.2734
  Batch [240/1001] Loss: 3.2023  Batch Acc: 0.3281
  Batch [250/1001] Loss: 3.1332  Batch Acc: 0.3594
  Batch [260/1001] Loss: 2.9363  Batch Acc: 0.3594
  Batch [270/1001] Loss: 3.0372  Batch Acc: 0.3203
  Batch [280/1001] Loss: 2.9075  Batch Acc: 0.3984
  Batch [290/1001] Loss: 3.0258  Batch Acc: 0.3516
  Batch [300/1001] Loss: 2.7711  Batch Acc: 0.3984
  Batch [310/1001] Loss: 2.8286  Batch Acc: 0.3828
  Batch [320/1001] Loss: 2.9397  Batch Acc: 0.3281
  Batch [330/1001] Loss: 2.7806  Batch Acc: 0.3594
  Batch [340/1001] Loss: 2.9928  Batch Acc: 0.3750
  Batch [350/1001] Loss: 3.0708  Batch Acc: 0.2734
  Batch [360/1001] Loss: 2.8891  Batch Acc: 0.3594
  Batch [370/1001] Loss: 3.1497  Batch Acc: 0.3281
  Batch [380/1001] Loss: 2.9659  Batch Acc: 0.3906
  Batch [390/1001] Loss: 2.7994  Batch Acc: 0.3906
  Batch [400/1001] Loss: 2.9896  Batch Acc: 0.3359
  Batch [410/1001] Loss: 3.3185  Batch Acc: 0.3125
  Batch [420/1001] Loss: 3.0898  Batch Acc: 0.3438
  Batch [430/1001] Loss: 3.5560  Batch Acc: 0.2266
  Batch [440/1001] Loss: 3.0009  Batch Acc: 0.3125
  Batch [450/1001] Loss: 3.3481  Batch Acc: 0.3047
  Batch [460/1001] Loss: 2.7085  Batch Acc: 0.3828
  Batch [470/1001] Loss: 2.9485  Batch Acc: 0.3516
  Batch [480/1001] Loss: 2.9748  Batch Acc: 0.3516
  Batch [490/1001] Loss: 2.7659  Batch Acc: 0.3984
  Batch [500/1001] Loss: 3.0323  Batch Acc: 0.3359
  Batch [510/1001] Loss: 3.0820  Batch Acc: 0.3359
  Batch [520/1001] Loss: 3.4595  Batch Acc: 0.2344
  Batch [530/1001] Loss: 3.1340  Batch Acc: 0.3281
  Batch [540/1001] Loss: 2.9862  Batch Acc: 0.3828
  Batch [550/1001] Loss: 2.9523  Batch Acc: 0.3203
  Batch [560/1001] Loss: 3.0368  Batch Acc: 0.3359
  Batch [570/1001] Loss: 3.2840  Batch Acc: 0.3047
  Batch [580/1001] Loss: 2.6937  Batch Acc: 0.3906
  Batch [590/1001] Loss: 2.9918  Batch Acc: 0.3516
  Batch [600/1001] Loss: 2.9427  Batch Acc: 0.3438
  Batch [610/1001] Loss: 2.8963  Batch Acc: 0.3594
  Batch [620/1001] Loss: 2.7855  Batch Acc: 0.4297
  Batch [630/1001] Loss: 3.2046  Batch Acc: 0.3672
  Batch [640/1001] Loss: 2.9950  Batch Acc: 0.3281
  Batch [650/1001] Loss: 3.0448  Batch Acc: 0.2891
  Batch [660/1001] Loss: 3.0830  Batch Acc: 0.3594
  Batch [670/1001] Loss: 2.8377  Batch Acc: 0.3672
  Batch [680/1001] Loss: 2.9706  Batch Acc: 0.4219
  Batch [690/1001] Loss: 2.5912  Batch Acc: 0.4453
  Batch [700/1001] Loss: 3.0650  Batch Acc: 0.2891
  Batch [710/1001] Loss: 2.7280  Batch Acc: 0.4219
  Batch [720/1001] Loss: 2.7902  Batch Acc: 0.3828
  Batch [730/1001] Loss: 2.8702  Batch Acc: 0.3984
  Batch [740/1001] Loss: 2.8967  Batch Acc: 0.3516
  Batch [750/1001] Loss: 2.9801  Batch Acc: 0.3516
  Batch [760/1001] Loss: 3.0106  Batch Acc: 0.3516
  Batch [770/1001] Loss: 2.9111  Batch Acc: 0.3594
  Batch [780/1001] Loss: 3.0334  Batch Acc: 0.3516
  Batch [790/1001] Loss: 2.9721  Batch Acc: 0.3906
  Batch [800/1001] Loss: 2.8909  Batch Acc: 0.3203
  Batch [810/1001] Loss: 2.9594  Batch Acc: 0.3594
  Batch [820/1001] Loss: 3.1340  Batch Acc: 0.3672
  Batch [830/1001] Loss: 3.0276  Batch Acc: 0.3750
  Batch [840/1001] Loss: 2.8676  Batch Acc: 0.3906
  Batch [850/1001] Loss: 3.2168  Batch Acc: 0.3750
  Batch [860/1001] Loss: 3.1044  Batch Acc: 0.3594
  Batch [870/1001] Loss: 2.9973  Batch Acc: 0.3438
  Batch [880/1001] Loss: 3.2384  Batch Acc: 0.2891
  Batch [890/1001] Loss: 2.8010  Batch Acc: 0.3750
  Batch [900/1001] Loss: 2.9504  Batch Acc: 0.4062
  Batch [910/1001] Loss: 2.7512  Batch Acc: 0.4062
  Batch [920/1001] Loss: 2.8254  Batch Acc: 0.4453
  Batch [930/1001] Loss: 3.0562  Batch Acc: 0.3203
  Batch [940/1001] Loss: 3.1412  Batch Acc: 0.2578
  Batch [950/1001] Loss: 3.2637  Batch Acc: 0.2812
  Batch [960/1001] Loss: 2.9056  Batch Acc: 0.3750
  Batch [970/1001] Loss: 3.1751  Batch Acc: 0.3203
  Batch [980/1001] Loss: 2.6821  Batch Acc: 0.3594
  Batch [990/1001] Loss: 3.0442  Batch Acc: 0.3281
  Batch [1000/1001] Loss: 3.1335  Batch Acc: 0.3594
  >> Epoch 269 Summary — Loss: 3.0155  Train Acc: 0.3534  Val Acc: 0.3464

=== Epoch 270/1000 ===
/home/vd0034/shallow_learning/.venv/lib/python3.12/site-packages/PIL/TiffImagePlugin.py:949: UserWarning: Corrupt EXIF data.  Expecting to read 2 bytes but only got 0. 
  warnings.warn(str(msg))
  Batch [10/1001] Loss: 2.8300  Batch Acc: 0.3594
  Batch [20/1001] Loss: 3.2268  Batch Acc: 0.3359
  Batch [30/1001] Loss: 2.8486  Batch Acc: 0.3281
  Batch [40/1001] Loss: 2.7795  Batch Acc: 0.4141
  Batch [50/1001] Loss: 3.0454  Batch Acc: 0.2969
  Batch [60/1001] Loss: 3.2422  Batch Acc: 0.3438
  Batch [70/1001] Loss: 2.6777  Batch Acc: 0.3984
  Batch [80/1001] Loss: 2.9718  Batch Acc: 0.3750
  Batch [90/1001] Loss: 2.6852  Batch Acc: 0.4297
  Batch [100/1001] Loss: 3.0244  Batch Acc: 0.3594
  Batch [110/1001] Loss: 2.7217  Batch Acc: 0.4219
  Batch [120/1001] Loss: 2.8142  Batch Acc: 0.4141
  Batch [130/1001] Loss: 2.9410  Batch Acc: 0.3672
  Batch [140/1001] Loss: 3.0047  Batch Acc: 0.3438
  Batch [150/1001] Loss: 3.1430  Batch Acc: 0.3281
  Batch [160/1001] Loss: 2.6942  Batch Acc: 0.4453
  Batch [170/1001] Loss: 3.1642  Batch Acc: 0.3906
  Batch [180/1001] Loss: 3.2669  Batch Acc: 0.2812
  Batch [190/1001] Loss: 3.0989  Batch Acc: 0.3594
  Batch [200/1001] Loss: 3.1793  Batch Acc: 0.3359
  Batch [210/1001] Loss: 2.7220  Batch Acc: 0.4219
  Batch [220/1001] Loss: 2.7630  Batch Acc: 0.3594
  Batch [230/1001] Loss: 2.9076  Batch Acc: 0.3594
  Batch [240/1001] Loss: 2.8696  Batch Acc: 0.4297
  Batch [250/1001] Loss: 2.9623  Batch Acc: 0.3516
  Batch [260/1001] Loss: 2.8693  Batch Acc: 0.3047
  Batch [270/1001] Loss: 3.0009  Batch Acc: 0.3359
  Batch [280/1001] Loss: 3.0815  Batch Acc: 0.3281
  Batch [290/1001] Loss: 3.4391  Batch Acc: 0.2734
  Batch [300/1001] Loss: 3.0122  Batch Acc: 0.4062
  Batch [310/1001] Loss: 2.8382  Batch Acc: 0.4375
  Batch [320/1001] Loss: 3.1604  Batch Acc: 0.3047
  Batch [330/1001] Loss: 2.8762  Batch Acc: 0.3281
  Batch [340/1001] Loss: 2.8634  Batch Acc: 0.4219
  Batch [350/1001] Loss: 2.9201  Batch Acc: 0.3516
  Batch [360/1001] Loss: 3.1749  Batch Acc: 0.2656
  Batch [370/1001] Loss: 3.0451  Batch Acc: 0.3438
  Batch [380/1001] Loss: 2.8709  Batch Acc: 0.3750
  Batch [390/1001] Loss: 2.7756  Batch Acc: 0.3672
  Batch [400/1001] Loss: 3.1825  Batch Acc: 0.3672
  Batch [410/1001] Loss: 3.0018  Batch Acc: 0.3359
  Batch [420/1001] Loss: 2.8134  Batch Acc: 0.4141
  Batch [430/1001] Loss: 2.8615  Batch Acc: 0.3750
  Batch [440/1001] Loss: 3.3330  Batch Acc: 0.2969
  Batch [450/1001] Loss: 3.3972  Batch Acc: 0.2656
  Batch [460/1001] Loss: 2.9170  Batch Acc: 0.3438
  Batch [470/1001] Loss: 2.8376  Batch Acc: 0.3516
  Batch [480/1001] Loss: 2.9644  Batch Acc: 0.3438
  Batch [490/1001] Loss: 3.0316  Batch Acc: 0.3359
  Batch [500/1001] Loss: 2.9104  Batch Acc: 0.3047
  Batch [510/1001] Loss: 2.9291  Batch Acc: 0.3516
  Batch [520/1001] Loss: 3.2184  Batch Acc: 0.3359
  Batch [530/1001] Loss: 3.1826  Batch Acc: 0.2891
  Batch [540/1001] Loss: 3.1788  Batch Acc: 0.3281
  Batch [550/1001] Loss: 3.2522  Batch Acc: 0.2969
  Batch [560/1001] Loss: 2.9092  Batch Acc: 0.3594
  Batch [570/1001] Loss: 3.4414  Batch Acc: 0.2578
  Batch [580/1001] Loss: 2.7376  Batch Acc: 0.4609
  Batch [590/1001] Loss: 3.1600  Batch Acc: 0.2891
  Batch [600/1001] Loss: 3.4850  Batch Acc: 0.2891
  Batch [610/1001] Loss: 2.9381  Batch Acc: 0.3750
  Batch [620/1001] Loss: 3.4054  Batch Acc: 0.2969
  Batch [630/1001] Loss: 2.7258  Batch Acc: 0.4531
  Batch [640/1001] Loss: 2.9826  Batch Acc: 0.3203
  Batch [650/1001] Loss: 3.1326  Batch Acc: 0.3359
  Batch [660/1001] Loss: 3.2128  Batch Acc: 0.3906
  Batch [670/1001] Loss: 3.0709  Batch Acc: 0.3203
  Batch [680/1001] Loss: 3.2306  Batch Acc: 0.2734
  Batch [690/1001] Loss: 2.6155  Batch Acc: 0.4062
  Batch [700/1001] Loss: 3.3789  Batch Acc: 0.2734
  Batch [710/1001] Loss: 3.1013  Batch Acc: 0.3359
  Batch [720/1001] Loss: 3.1721  Batch Acc: 0.3281
  Batch [730/1001] Loss: 3.0521  Batch Acc: 0.3594
  Batch [740/1001] Loss: 2.7107  Batch Acc: 0.3906
  Batch [750/1001] Loss: 2.6611  Batch Acc: 0.4141
  Batch [760/1001] Loss: 2.8213  Batch Acc: 0.3672
  Batch [770/1001] Loss: 3.0339  Batch Acc: 0.3984
  Batch [780/1001] Loss: 3.4007  Batch Acc: 0.2812
  Batch [790/1001] Loss: 3.2489  Batch Acc: 0.3594
  Batch [800/1001] Loss: 2.5439  Batch Acc: 0.4453
  Batch [810/1001] Loss: 2.7611  Batch Acc: 0.3672
  Batch [820/1001] Loss: 3.1592  Batch Acc: 0.3047
  Batch [830/1001] Loss: 3.3151  Batch Acc: 0.3359
  Batch [840/1001] Loss: 2.5979  Batch Acc: 0.3906
  Batch [850/1001] Loss: 2.9745  Batch Acc: 0.3516
  Batch [860/1001] Loss: 3.4499  Batch Acc: 0.2656
  Batch [870/1001] Loss: 3.2243  Batch Acc: 0.3281
  Batch [880/1001] Loss: 3.2078  Batch Acc: 0.3047
  Batch [890/1001] Loss: 2.9315  Batch Acc: 0.3594
  Batch [900/1001] Loss: 3.1044  Batch Acc: 0.3203
  Batch [910/1001] Loss: 2.9577  Batch Acc: 0.3672
  Batch [920/1001] Loss: 2.9812  Batch Acc: 0.3672
  Batch [930/1001] Loss: 3.2795  Batch Acc: 0.3516
  Batch [940/1001] Loss: 2.9451  Batch Acc: 0.2734
  Batch [950/1001] Loss: 3.3334  Batch Acc: 0.2578
  Batch [960/1001] Loss: 3.1556  Batch Acc: 0.3125
  Batch [970/1001] Loss: 2.9265  Batch Acc: 0.3750
  Batch [980/1001] Loss: 2.7113  Batch Acc: 0.3906
  Batch [990/1001] Loss: 2.8316  Batch Acc: 0.3672
  Batch [1000/1001] Loss: 2.9178  Batch Acc: 0.3906
  >> Epoch 270 Summary — Loss: 3.0140  Train Acc: 0.3530  Val Acc: 0.3484

=== Epoch 271/1000 ===
/home/vd0034/shallow_learning/.venv/lib/python3.12/site-packages/PIL/TiffImagePlugin.py:949: UserWarning: Corrupt EXIF data.  Expecting to read 2 bytes but only got 0. 
  warnings.warn(str(msg))
  Batch [10/1001] Loss: 2.7463  Batch Acc: 0.4062
  Batch [20/1001] Loss: 2.8163  Batch Acc: 0.4062
  Batch [30/1001] Loss: 2.7626  Batch Acc: 0.3750
  Batch [40/1001] Loss: 2.7565  Batch Acc: 0.3281
  Batch [50/1001] Loss: 3.1305  Batch Acc: 0.3281
  Batch [60/1001] Loss: 3.4012  Batch Acc: 0.2969
  Batch [70/1001] Loss: 2.9170  Batch Acc: 0.3594
  Batch [80/1001] Loss: 2.6741  Batch Acc: 0.4375
  Batch [90/1001] Loss: 3.1615  Batch Acc: 0.3594
  Batch [100/1001] Loss: 3.2205  Batch Acc: 0.3281
  Batch [110/1001] Loss: 3.1384  Batch Acc: 0.4141
  Batch [120/1001] Loss: 3.1102  Batch Acc: 0.3594
  Batch [130/1001] Loss: 2.9753  Batch Acc: 0.3281
  Batch [140/1001] Loss: 3.1086  Batch Acc: 0.3125
  Batch [150/1001] Loss: 3.0561  Batch Acc: 0.3438
  Batch [160/1001] Loss: 3.2160  Batch Acc: 0.2734
  Batch [170/1001] Loss: 3.0627  Batch Acc: 0.3672
  Batch [180/1001] Loss: 2.8739  Batch Acc: 0.3594
  Batch [190/1001] Loss: 2.8377  Batch Acc: 0.3516
  Batch [200/1001] Loss: 3.1473  Batch Acc: 0.3203
  Batch [210/1001] Loss: 3.2581  Batch Acc: 0.2891
  Batch [220/1001] Loss: 3.0022  Batch Acc: 0.3594
  Batch [230/1001] Loss: 3.2614  Batch Acc: 0.3203
  Batch [240/1001] Loss: 3.3581  Batch Acc: 0.3047
  Batch [250/1001] Loss: 3.0001  Batch Acc: 0.3125
  Batch [260/1001] Loss: 2.8125  Batch Acc: 0.3984
  Batch [270/1001] Loss: 2.9630  Batch Acc: 0.3594
  Batch [280/1001] Loss: 2.9374  Batch Acc: 0.4062
  Batch [290/1001] Loss: 2.9402  Batch Acc: 0.3516
  Batch [300/1001] Loss: 2.9652  Batch Acc: 0.3750
  Batch [310/1001] Loss: 2.9124  Batch Acc: 0.3594
  Batch [320/1001] Loss: 3.1396  Batch Acc: 0.3047
  Batch [330/1001] Loss: 3.1976  Batch Acc: 0.3203
  Batch [340/1001] Loss: 2.8474  Batch Acc: 0.3750
  Batch [350/1001] Loss: 2.7509  Batch Acc: 0.3672
  Batch [360/1001] Loss: 3.2050  Batch Acc: 0.3281
  Batch [370/1001] Loss: 2.9208  Batch Acc: 0.3828
  Batch [380/1001] Loss: 3.1890  Batch Acc: 0.3281
  Batch [390/1001] Loss: 3.0787  Batch Acc: 0.3203
  Batch [400/1001] Loss: 2.9701  Batch Acc: 0.3594
  Batch [410/1001] Loss: 3.0024  Batch Acc: 0.3750
  Batch [420/1001] Loss: 3.0345  Batch Acc: 0.3047
  Batch [430/1001] Loss: 3.0240  Batch Acc: 0.3906
  Batch [440/1001] Loss: 2.3283  Batch Acc: 0.5156
  Batch [450/1001] Loss: 3.0991  Batch Acc: 0.3203
  Batch [460/1001] Loss: 2.4977  Batch Acc: 0.4844
  Batch [470/1001] Loss: 3.4429  Batch Acc: 0.2344
  Batch [480/1001] Loss: 2.9626  Batch Acc: 0.3359
  Batch [490/1001] Loss: 3.3419  Batch Acc: 0.3281
  Batch [500/1001] Loss: 3.0703  Batch Acc: 0.3750
  Batch [510/1001] Loss: 2.9860  Batch Acc: 0.3516
  Batch [520/1001] Loss: 2.8656  Batch Acc: 0.3672
  Batch [530/1001] Loss: 2.8913  Batch Acc: 0.4141
  Batch [540/1001] Loss: 3.1380  Batch Acc: 0.3281
  Batch [550/1001] Loss: 2.9144  Batch Acc: 0.3906
  Batch [560/1001] Loss: 3.2022  Batch Acc: 0.3047
  Batch [570/1001] Loss: 3.2157  Batch Acc: 0.3281
  Batch [580/1001] Loss: 3.1550  Batch Acc: 0.3281
  Batch [590/1001] Loss: 2.9117  Batch Acc: 0.3828
  Batch [600/1001] Loss: 2.9630  Batch Acc: 0.3125
  Batch [610/1001] Loss: 3.0285  Batch Acc: 0.3594
  Batch [620/1001] Loss: 3.0450  Batch Acc: 0.3906
  Batch [630/1001] Loss: 2.8536  Batch Acc: 0.3438
  Batch [640/1001] Loss: 3.2327  Batch Acc: 0.3125
  Batch [650/1001] Loss: 3.1625  Batch Acc: 0.3828
  Batch [660/1001] Loss: 2.8925  Batch Acc: 0.3438
  Batch [670/1001] Loss: 2.8739  Batch Acc: 0.4062
  Batch [680/1001] Loss: 2.9147  Batch Acc: 0.3359
  Batch [690/1001] Loss: 3.2387  Batch Acc: 0.2969
  Batch [700/1001] Loss: 3.1931  Batch Acc: 0.3281
  Batch [710/1001] Loss: 2.8929  Batch Acc: 0.3750
  Batch [720/1001] Loss: 3.2762  Batch Acc: 0.2422
  Batch [730/1001] Loss: 2.7192  Batch Acc: 0.3906
  Batch [740/1001] Loss: 2.7778  Batch Acc: 0.3906
  Batch [750/1001] Loss: 2.9640  Batch Acc: 0.3359
  Batch [760/1001] Loss: 2.9647  Batch Acc: 0.3594
  Batch [770/1001] Loss: 3.1792  Batch Acc: 0.3359
  Batch [780/1001] Loss: 3.1098  Batch Acc: 0.3516
  Batch [790/1001] Loss: 2.6727  Batch Acc: 0.3516
  Batch [800/1001] Loss: 3.0388  Batch Acc: 0.3750
  Batch [810/1001] Loss: 3.5341  Batch Acc: 0.2578
  Batch [820/1001] Loss: 2.8913  Batch Acc: 0.3750
  Batch [830/1001] Loss: 2.7524  Batch Acc: 0.3906
  Batch [840/1001] Loss: 2.7793  Batch Acc: 0.4141
  Batch [850/1001] Loss: 3.3545  Batch Acc: 0.3047
  Batch [860/1001] Loss: 3.0477  Batch Acc: 0.3281
  Batch [870/1001] Loss: 2.7343  Batch Acc: 0.3672
  Batch [880/1001] Loss: 3.1192  Batch Acc: 0.3516
  Batch [890/1001] Loss: 3.0008  Batch Acc: 0.4062
  Batch [900/1001] Loss: 2.9570  Batch Acc: 0.3516
  Batch [910/1001] Loss: 3.0543  Batch Acc: 0.3281
  Batch [920/1001] Loss: 2.5058  Batch Acc: 0.4844
  Batch [930/1001] Loss: 3.2548  Batch Acc: 0.3203
  Batch [940/1001] Loss: 3.0061  Batch Acc: 0.3516
  Batch [950/1001] Loss: 2.7335  Batch Acc: 0.4062
  Batch [960/1001] Loss: 3.0121  Batch Acc: 0.4062
  Batch [970/1001] Loss: 3.2139  Batch Acc: 0.2969
  Batch [980/1001] Loss: 3.1834  Batch Acc: 0.2656
  Batch [990/1001] Loss: 2.8699  Batch Acc: 0.3672
  Batch [1000/1001] Loss: 3.1621  Batch Acc: 0.3047
  >> Epoch 271 Summary — Loss: 3.0118  Train Acc: 0.3542  Val Acc: 0.3496

=== Epoch 272/1000 ===
/home/vd0034/shallow_learning/.venv/lib/python3.12/site-packages/PIL/TiffImagePlugin.py:949: UserWarning: Corrupt EXIF data.  Expecting to read 2 bytes but only got 0. 
  warnings.warn(str(msg))
  Batch [10/1001] Loss: 2.9913  Batch Acc: 0.3125
  Batch [20/1001] Loss: 3.2352  Batch Acc: 0.3516
  Batch [30/1001] Loss: 3.0487  Batch Acc: 0.3594
  Batch [40/1001] Loss: 2.9529  Batch Acc: 0.3281
  Batch [50/1001] Loss: 3.0779  Batch Acc: 0.3672
  Batch [60/1001] Loss: 3.0761  Batch Acc: 0.3359
  Batch [70/1001] Loss: 2.7985  Batch Acc: 0.4062
  Batch [80/1001] Loss: 2.8634  Batch Acc: 0.3984
  Batch [90/1001] Loss: 2.9712  Batch Acc: 0.3594
  Batch [100/1001] Loss: 2.7861  Batch Acc: 0.3672
  Batch [110/1001] Loss: 3.0763  Batch Acc: 0.3594
  Batch [120/1001] Loss: 3.0043  Batch Acc: 0.3516
  Batch [130/1001] Loss: 2.9242  Batch Acc: 0.3906
  Batch [140/1001] Loss: 2.7574  Batch Acc: 0.3594
  Batch [150/1001] Loss: 3.2321  Batch Acc: 0.3359
  Batch [160/1001] Loss: 3.2019  Batch Acc: 0.3047
  Batch [170/1001] Loss: 2.7304  Batch Acc: 0.4531
  Batch [180/1001] Loss: 2.7795  Batch Acc: 0.4375
  Batch [190/1001] Loss: 2.7321  Batch Acc: 0.4062
  Batch [200/1001] Loss: 3.2230  Batch Acc: 0.3203
  Batch [210/1001] Loss: 3.0933  Batch Acc: 0.3203
  Batch [220/1001] Loss: 3.1118  Batch Acc: 0.3203
  Batch [230/1001] Loss: 3.1112  Batch Acc: 0.3438
  Batch [240/1001] Loss: 2.7003  Batch Acc: 0.3516
  Batch [250/1001] Loss: 2.8914  Batch Acc: 0.3672
  Batch [260/1001] Loss: 2.9001  Batch Acc: 0.3516
  Batch [270/1001] Loss: 2.8811  Batch Acc: 0.4062
  Batch [280/1001] Loss: 3.1329  Batch Acc: 0.3672
  Batch [290/1001] Loss: 3.1390  Batch Acc: 0.3594
  Batch [300/1001] Loss: 3.3561  Batch Acc: 0.3047
  Batch [310/1001] Loss: 3.2931  Batch Acc: 0.3281
  Batch [320/1001] Loss: 2.9587  Batch Acc: 0.4219
  Batch [330/1001] Loss: 3.0602  Batch Acc: 0.3672
  Batch [340/1001] Loss: 3.3136  Batch Acc: 0.3516
  Batch [350/1001] Loss: 2.8636  Batch Acc: 0.3750
  Batch [360/1001] Loss: 3.0824  Batch Acc: 0.3047
  Batch [370/1001] Loss: 3.1587  Batch Acc: 0.3359
  Batch [380/1001] Loss: 3.0216  Batch Acc: 0.4062
  Batch [390/1001] Loss: 2.8772  Batch Acc: 0.2969
  Batch [400/1001] Loss: 2.9778  Batch Acc: 0.4062
  Batch [410/1001] Loss: 3.4552  Batch Acc: 0.2578
  Batch [420/1001] Loss: 3.3180  Batch Acc: 0.3047
  Batch [430/1001] Loss: 3.2644  Batch Acc: 0.3828
  Batch [440/1001] Loss: 2.8917  Batch Acc: 0.3750
  Batch [450/1001] Loss: 3.1487  Batch Acc: 0.2969
  Batch [460/1001] Loss: 2.6735  Batch Acc: 0.4219
  Batch [470/1001] Loss: 3.1685  Batch Acc: 0.2578
  Batch [480/1001] Loss: 3.2549  Batch Acc: 0.2891
  Batch [490/1001] Loss: 3.2576  Batch Acc: 0.3125
  Batch [500/1001] Loss: 3.1734  Batch Acc: 0.3438
  Batch [510/1001] Loss: 3.0420  Batch Acc: 0.3359
  Batch [520/1001] Loss: 3.2786  Batch Acc: 0.3359
  Batch [530/1001] Loss: 3.0491  Batch Acc: 0.3906
  Batch [540/1001] Loss: 3.1524  Batch Acc: 0.3516
  Batch [550/1001] Loss: 3.0761  Batch Acc: 0.3203
  Batch [560/1001] Loss: 3.1649  Batch Acc: 0.3125
  Batch [570/1001] Loss: 3.6488  Batch Acc: 0.2734
